date;heure;PA01H;LOGNES;MELUN;VILLEM;CERGY;PA13;RUR-E;RUR-NO;RUR-SE;ULIS;CHAMP;PA18;MANT;RUR_S;RUR-SO;VITRY;MONTG;NEUIL;RUR-NE;RAMBO;EIFF3;RUR_N;TREMB
;;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3
2020-03-14;5;57;64;59;50;59;52;57;60;50;68;58;66;64;66;64;52;59;55;52;58;81;57;57
2020-03-14;6;48;64;55;53;59;38;60;67;51;62;56;55;59;65;62;41;57;50;56;58;81;60;54
2020-03-14;7;39;65;48;46;61;40;61;68;53;65;48;54;57;59;63;43;57;41;56;61;78;46;52
2020-03-14;8;42;66;47;48;59;47;65;68;46;62;53;48;61;60;62;55;60;47;61;60;75;42;51
2020-03-14;9;45;71;49;54;60;52;68;67;45;66;54;49;60;56;60;57;58;46;64;54;68;48;60
2020-03-14;10;49;67;42;56;62;50;67;66;53;65;54;52;56;65;62;55;57;47;69;56;65;56;62
2020-03-14;11;54;65;54;58;62;53;62;61;69;65;58;58;55;71;63;64;63;52;67;58;70;57;62
2020-03-14;12;55;70;60;57;61;57;71;63;76;65;59;60;57;73;67;61;62;52;65;62;70;61;64
2020-03-14;13;56;68;57;53;66;56;76;66;73;67;57;63;59;74;68;59;62;56;69;63;70;65;60
2020-03-14;14;55;72;56;55;70;58;74;69;74;69;59;63;65;75;70;59;62;56;64;66;70;66;60
2020-03-14;15;57;70;59;58;71;56;69;71;73;71;59;63;67;74;72;61;63;58;64;68;73;70;62
2020-03-14;16;54;68;60;56;72;56;67;70;73;71;57;62;66;74;74;63;65;57;68;66;74;70;62
2020-03-14;17;51;62;56;49;68;46;66;69;71;70;50;56;59;73;72;58;60;49;64;64;71;66;54
2020-03-14;18;39;43;50;29;61;31;64;62;68;65;29;48;53;67;69;42;56;36;56;55;69;59;43
2020-03-14;19;29;40;49;18;54;18;61;57;64;57;29;37;42;59;62;44;55;27;53;41;66;49;28
2020-03-14;20;31;45;47;25;47;23;59;47;58;62;36;39;34;52;58;42;51;26;51;42;67;40;25
2020-03-14;21;40;49;43;27;42;27;56;50;57;59;36;45;31;56;55;38;51;36;47;42;68;33;38
2020-03-14;22;31;52;43;29;50;28;53;44;58;56;32;40;34;58;54;32;49;38;43;42;64;44;45
2020-03-14;23;25;51;50;27;45;22;51;44;53;52;37;30;28;57;50;33;46;30;44;41;68;45;43
2020-03-14;24;25;49;49;23;40;24;47;39;49;51;28;28;43;53;50;35;45;28;43;42;77;44;41
2020-03-15;1;28;46;45;23;34;23;45;37;48;52;26;35;45;51;53;37;43;30;45;50;77;35;38
2020-03-15;2;28;44;45;25;44;29;46;37;43;54;32;42;46;50;54;34;40;38;46;54;75;27;39
2020-03-15;3;34;47;46;28;47;35;49;40;49;51;28;42;49;49;55;42;40;41;49;51;81;39;41
2020-03-15;4;40;47;47;31;59;35;50;51;51;51;35;46;48;51;55;41;46;44;46;53;69;56;44
2020-03-15;5;41;47;47;36;58;38;48;56;50;51;40;49;49;58;53;42;43;48;45;52;68;64;44
2020-03-15;6;40;49;48;35;51;39;50;59;54;61;42;44;51;60;65;47;54;43;45;60;68;62;40
2020-03-15;7;50;63;46;42;53;51;55;61;57;70;52;55;57;55;66;62;67;43;56;66;75;63;51
2020-03-15;8;52;60;50;54;68;55;56;65;57;66;54;60;63;64;64;59;55;60;58;62;80;70;63
2020-03-15;9;54;63;61;53;76;55;63;74;63;64;53;60;70;69;67;59;58;56;61;67;67;76;60
2020-03-15;10;61;72;64;60;76;61;73;80;70;71;60;n/d;69;72;71;67;64;59;68;71;72;72;66
2020-03-15;11;65;82;68;64;76;64;79;77;76;73;68;69;73;75;75;72;72;62;77;74;75;73;71
2020-03-15;12;72;84;71;74;78;72;81;77;81;77;74;77;72;79;77;76;76;69;76;75;81;74;78
2020-03-15;13;74;86;78;76;81;74;83;79;85;81;76;79;74;84;81;79;77;74;85;81;85;82;82
2020-03-15;14;75;90;79;78;83;78;82;81;87;85;79;81;77;84;86;81;82;75;90;84;86;86;83
2020-03-15;15;78;92;80;84;85;80;85;82;88;87;83;84;78;84;89;81;84;77;85;86;89;85;87
2020-03-15;16;76;91;80;83;86;79;85;82;88;88;83;83;78;83;90;82;84;76;83;86;90;86;88
2020-03-15;17;74;87;79;81;86;75;84;82;86;88;82;80;75;83;87;83;83;73;80;84;89;86;86
2020-03-15;18;65;82;73;74;77;71;77;76;81;81;74;69;58;74;82;66;73;62;76;75;84;80;83
2020-03-15;19;45;47;56;50;28;36;70;71;77;48;50;48;14;59;72;35;60;32;76;30;79;68;69
2020-03-15;20;11;15;37;39;12;5;59;70;68;43;26;16;4;43;69;12;44;10;75;31;89;75;25
2020-03-15;21;5;8;17;19;24;3;35;73;57;51;10;6;10;37;68;6;25;4;72;11;87;75;2
2020-03-15;22;15;8;2;9;47;3;33;72;43;59;4;5;2;21;62;n/d;13;6;66;7;82;76;1
2020-03-15;23;10;6;1;1;36;4;32;62;52;57;3;7;2;22;64;n/d;5;20;59;8;79;75;0
2020-03-15;24;35;5;2;0;26;25;28;62;49;47;1;14;2;31;74;20;3;10;75;8;80;70;0
2020-03-16;1;36;5;0;4;22;39;20;64;41;50;4;19;14;38;71;28;2;4;74;6;80;70;0
2020-03-16;2;n/d;5;6;5;41;29;19;64;32;46;10;9;37;33;49;18;2;6;74;37;80;73;0
2020-03-16;3;n/d;4;0;0;60;14;16;71;27;47;0;24;48;47;53;n/d;1;19;69;53;72;64;0
2020-03-16;4;n/d;6;0;1;56;34;16;68;29;46;1;37;59;39;58;18;2;24;59;59;66;70;13
2020-03-16;5;n/d;18;0;23;58;50;22;71;23;51;17;48;61;38;56;44;10;35;62;53;62;63;35
2020-03-16;6;n/d;30;7;25;61;38;35;71;13;54;24;25;61;42;57;39;35;37;63;57;70;60;20
2020-03-16;7;n/d;23;19;24;55;29;36;71;9;46;18;26;57;45;70;22;17;42;49;65;52;65;29
2020-03-16;8;n/d;39;21;39;56;30;45;65;33;56;23;28;51;50;73;32;22;44;48;65;50;70;43
2020-03-16;9;n/d;51;32;48;65;43;50;73;40;59;45;42;56;47;72;44;36;44;64;68;47;75;56
2020-03-16;10;n/d;59;37;47;69;45;53;76;35;55;51;45;56;45;69;44;41;50;67;71;58;78;56
2020-03-16;11;n/d;57;40;52;67;43;56;74;45;51;47;43;56;46;71;36;39;53;69;72;52;80;58
2020-03-16;12;n/d;63;45;49;67;46;62;71;47;51;47;44;56;45;72;39;34;49;66;71;51;78;56
2020-03-16;13;n/d;62;49;54;66;45;65;66;53;58;45;48;53;40;72;42;38;53;68;69;54;76;54
2020-03-16;14;n/d;57;50;50;60;38;66;64;58;59;49;45;52;33;68;38;39;54;68;64;54;76;56
2020-03-16;15;n/d;57;40;50;52;36;64;64;58;62;44;37;50;39;69;40;35;51;67;64;55;75;56
2020-03-16;16;41;57;32;49;57;30;63;66;44;65;47;32;54;44;64;39;27;50;64;62;53;71;41
2020-03-16;17;46;45;29;47;55;34;62;70;34;59;37;40;50;49;59;28;31;45;62;53;55;66;42
2020-03-16;18;50;48;22;37;52;45;59;63;35;46;34;32;35;47;54;36;29;43;60;50;56;62;42
2020-03-16;19;50;48;22;23;41;36;56;51;27;39;34;35;16;29;48;22;22;45;55;44;51;56;28
2020-03-16;20;43;44;18;11;32;35;55;53;31;30;22;35;10;34;41;26;20;46;53;43;48;57;15
2020-03-16;21;34;37;11;19;24;42;52;48;35;27;5;34;13;34;36;34;12;39;58;28;43;48;6
2020-03-16;22;32;33;15;10;32;29;43;55;32;22;5;21;26;31;34;23;4;26;51;30;33;55;2
2020-03-16;23;35;27;21;1;41;30;37;61;27;26;3;30;39;19;35;16;3;39;43;42;52;48;1
2020-03-16;24;48;15;18;16;44;40;38;56;26;29;14;35;48;23;47;34;3;36;43;46;51;62;23
2020-03-17;1;44;30;21;34;50;43;35;57;34;37;29;37;55;27;49;46;27;42;44;48;55;60;42
2020-03-17;2;38;49;23;46;51;45;39;50;40;40;40;40;53;25;46;42;29;43;50;50;44;58;43
2020-03-17;3;47;50;38;48;46;45;35;52;42;46;48;45;39;19;37;44;32;42;48;45;42;51;41
2020-03-17;4;47;50;38;39;45;40;31;49;45;36;35;38;36;14;33;38;40;36;43;35;41;50;28
2020-03-17;5;41;39;31;29;39;33;27;44;35;32;21;21;40;15;30;28;35;27;47;40;37;52;12
2020-03-17;6;23;29;20;13;36;13;22;57;27;18;7;4;32;23;32;20;19;12;42;32;23;40;5
2020-03-17;7;4;26;16;6;29;7;15;61;29;12;3;5;32;24;32;12;12;18;51;25;10;33;2
2020-03-17;8;11;18;10;9;29;8;23;67;28;11;6;12;37;26;34;n/d;21;16;50;35;13;46;15
2020-03-17;9;12;26;18;12;42;9;32;73;43;21;15;13;37;35;36;n/d;29;13;37;36;15;66;38
2020-03-17;10;15;30;33;16;55;13;53;65;48;19;14;18;33;44;42;n/d;21;14;55;40;18;68;51
2020-03-17;11;19;36;40;26;58;16;50;68;55;29;19;18;40;47;46;n/d;26;19;61;42;20;65;44
2020-03-17;12;29;45;39;36;51;25;59;69;50;32;28;26;45;49;47;n/d;24;26;67;44;27;66;51
2020-03-17;13;29;48;43;42;63;28;60;70;64;33;31;27;59;59;56;n/d;26;26;67;50;27;66;54
2020-03-17;14;31;55;49;45;69;31;64;73;80;37;38;31;65;73;53;n/d;35;33;73;47;29;74;52
2020-03-17;15;35;58;55;47;67;29;64;67;74;55;39;34;59;77;55;n/d;48;33;71;57;32;74;56
2020-03-17;16;28;58;57;42;66;25;68;62;73;67;43;30;59;79;76;n/d;58;30;71;77;31;70;55
2020-03-17;17;23;54;59;31;61;22;69;66;71;71;39;18;58;76;76;n/d;57;23;65;76;28;66;52
2020-03-17;18;14;36;53;20;51;13;61;58;64;66;23;11;55;59;69;n/d;40;14;59;71;20;52;46
2020-03-17;19;3;12;31;15;31;2;48;43;56;54;5;3;18;61;65;n/d;28;5;62;53;26;38;25
2020-03-17;20;2;7;24;7;22;2;25;44;51;35;2;2;5;28;55;n/d;27;4;61;24;48;23;5
2020-03-17;21;2;5;3;12;8;2;24;46;43;20;3;4;2;18;43;n/d;28;5;63;32;31;23;1
2020-03-17;22;2;8;2;11;9;2;26;46;32;25;1;4;9;17;43;n/d;15;5;60;22;46;17;0
2020-03-17;23;2;7;7;3;9;2;18;43;30;31;6;4;6;23;31;n/d;16;5;55;11;67;10;1
2020-03-17;24;3;7;14;0;3;3;13;37;24;39;5;5;3;35;41;n/d;4;5;55;15;74;8;1
2020-03-18;1;8;7;12;0;2;9;10;29;25;41;6;20;6;47;43;n/d;3;5;55;21;77;5;0
2020-03-18;2;2;12;3;15;2;2;9;44;27;44;24;7;3;43;30;n/d;3;4;53;18;72;4;0
2020-03-18;3;2;33;5;11;1;3;8;36;22;48;27;4;3;23;34;n/d;2;4;53;31;66;4;0
2020-03-18;4;5;26;6;2;4;3;8;30;25;47;15;3;2;28;34;n/d;2;11;53;22;62;n/d;0
2020-03-18;5;5;10;0;3;1;2;8;34;21;38;1;4;1;9;34;n/d;3;4;44;15;65;25;0
2020-03-18;6;5;6;0;2;2;2;8;30;26;32;0;8;1;10;36;n/d;3;3;35;15;66;23;0
2020-03-18;7;10;6;0;1;3;2;5;30;25;15;1;9;4;13;29;n/d;2;5;40;9;64;14;0
2020-03-18;8;22;8;6;4;10;3;9;29;24;45;3;6;7;20;25;n/d;2;15;39;11;62;23;1
2020-03-18;9;24;8;7;6;24;6;20;39;37;44;4;7;16;35;23;n/d;3;15;44;40;52;51;6
2020-03-18;10;20;14;31;9;41;34;36;56;52;39;12;12;29;56;41;12;10;20;61;65;63;57;20
2020-03-18;11;35;41;47;20;63;15;51;69;60;51;29;22;54;58;61;16;26;44;60;71;67;72;30
2020-03-18;12;62;51;56;38;78;28;61;78;71;71;44;46;74;71;72;23;41;66;n/d;83;70;82;46
2020-03-18;13;69;63;61;47;88;57;66;86;83;82;57;76;83;81;79;40;n/d;70;n/d;84;79;78;62
2020-03-18;14;70;78;71;60;89;65;75;91;82;85;72;79;83;88;82;71;n/d;74;76;88;79;93;68
2020-03-18;15;75;85;75;67;91;78;84;90;86;89;79;82;84;91;84;79;n/d;83;79;89;91;90;74
2020-03-18;16;82;90;78;81;91;82;87;91;92;89;82;86;86;93;87;87;79;84;78;91;91;93;79
2020-03-18;17;82;91;79;85;89;79;85;89;90;90;84;85;84;84;86;86;78;83;82;89;95;93;86
2020-03-18;18;77;86;73;78;81;73;78;81;85;71;76;85;74;84;85;75;73;76;77;80;94;90;80
2020-03-18;19;68;43;57;68;53;53;66;78;71;51;54;67;33;52;63;35;59;56;76;48;95;89;41
2020-03-18;20;45;18;42;52;34;20;52;92;65;69;37;30;25;41;53;n/d;45;27;83;32;93;85;13
2020-03-18;21;16;9;16;44;14;9;37;84;56;77;41;9;8;29;56;n/d;20;17;81;40;89;78;3
2020-03-18;22;3;7;1;38;10;3;34;81;54;66;23;3;5;24;54;n/d;26;8;81;35;87;68;2
2020-03-18;23;3;9;8;38;13;2;25;75;50;55;9;4;18;25;55;n/d;16;5;77;29;89;66;0
2020-03-18;24;2;8;5;30;42;2;20;58;46;51;2;4;9;28;66;n/d;7;4;76;11;91;65;0
2020-03-19;1;2;7;7;18;53;2;19;60;49;68;1;3;10;11;57;n/d;3;4;72;14;85;70;0
2020-03-19;2;10;6;5;1;61;2;19;68;46;70;1;7;11;17;72;n/d;2;23;63;20;85;75;0
2020-03-19;3;32;5;3;0;60;10;20;71;34;58;2;35;10;29;70;n/d;4;42;65;12;75;75;2
2020-03-19;4;22;5;0;0;62;22;19;70;30;37;0;29;11;25;80;n/d;3;31;73;19;85;68;0
2020-03-19;5;16;6;0;0;63;11;23;72;26;16;1;14;6;26;65;n/d;2;31;60;13;77;74;0
2020-03-19;6;20;5;0;0;55;8;28;72;24;9;0;10;6;21;54;n/d;2;11;56;3;80;70;0
2020-03-19;7;19;11;1;1;49;11;24;66;22;11;1;23;3;19;30;n/d;3;16;48;7;82;64;0
2020-03-19;8;19;18;9;7;53;14;26;63;28;18;5;21;12;28;31;13;9;21;56;23;80;62;8
2020-03-19;9;23;27;26;21;48;25;50;59;54;33;21;19;31;44;35;25;28;24;66;49;66;65;30
2020-03-19;10;41;37;38;40;54;32;64;n/d;60;46;29;27;40;56;51;40;40;27;69;66;45;63;40
2020-03-19;11;49;58;54;55;58;42;71;n/d;79;63;59;35;59;72;61;52;59;27;60;72;55;63;53
2020-03-19;12;55;77;69;67;67;55;80;n/d;88;72;65;55;69;83;74;61;71;43;74;87;63;70;68
2020-03-19;13;72;97;79;81;76;75;87;78;88;89;87;79;80;92;93;82;80;72;89;91;79;86;82
2020-03-19;14;86;100;86;92;n/d;88;90;83;92;96;89;89;85;95;94;91;85;85;91;94;93;87;88
2020-03-19;15;90;102;88;93;n/d;91;92;86;96;98;91;92;88;98;95;94;91;89;92;94;95;90;87
2020-03-19;16;91;100;89;93;n/d;93;92;86;97;98;91;91;88;97;96;94;86;91;93;94;95;93;86
2020-03-19;17;86;92;88;87;79;92;80;84;94;95;90;84;86;93;91;92;83;84;87;92;94;86;79
2020-03-19;18;77;82;78;79;71;80;45;75;92;86;77;74;73;71;79;83;72;70;73;83;84;72;71
2020-03-19;19;65;73;72;69;62;72;39;65;76;77;68;56;69;54;89;63;60;61;80;60;83;68;32
2020-03-19;20;40;65;66;59;53;59;69;56;77;67;72;33;59;47;88;37;53;53;71;63;75;58;15
2020-03-19;21;40;43;74;22;45;36;73;47;78;58;42;39;49;54;71;46;61;47;71;60;78;49;22
2020-03-19;22;34;66;74;20;42;36;53;46;78;52;31;47;43;55;61;33;59;44;73;54;92;40;34
2020-03-19;23;31;71;65;42;38;47;39;43;77;59;50;37;42;60;55;44;55;49;70;48;84;35;35
2020-03-19;24;40;72;57;43;36;55;42;41;72;74;52;46;41;60;58;52;56;47;71;42;83;32;41
2020-03-20;1;40;64;51;32;31;55;46;38;67;70;52;37;39;53;60;58;56;43;63;37;83;29;39
2020-03-20;2;36;50;49;30;28;41;48;36;68;61;40;30;37;56;55;58;60;36;60;37;85;27;29
2020-03-20;3;32;48;46;24;24;37;46;27;60;56;38;28;31;54;55;41;45;28;39;41;86;23;23
2020-03-20;4;25;45;43;17;22;30;48;25;62;54;32;20;27;53;51;39;38;31;44;44;74;23;20
2020-03-20;5;21;33;42;19;18;26;47;22;62;44;25;15;21;53;49;30;38;19;35;38;66;17;20
2020-03-20;6;14;29;47;17;15;17;48;20;55;33;20;10;22;55;42;17;26;19;27;29;37;15;18
2020-03-20;7;13;33;39;14;17;15;48;20;56;29;17;8;19;52;33;16;21;10;21;28;31;15;14
2020-03-20;8;13;35;37;15;18;19;45;23;58;29;21;14;19;43;36;25;29;12;23;33;34;17;18
2020-03-20;9;25;35;57;25;24;26;47;27;68;37;28;19;21;59;44;30;42;22;28;40;34;25;26
2020-03-20;10;34;41;60;38;31;39;57;33;83;45;37;35;27;74;56;39;37;31;42;49;37;31;40
2020-03-20;11;40;56;72;45;33;42;63;34;93;57;52;37;33;80;61;51;51;34;40;53;44;32;36
2020-03-20;12;40;59;81;41;33;40;70;36;98;67;50;38;35;88;71;52;65;35;42;59;42;34;42
2020-03-20;13;42;56;79;49;34;43;76;39;97;61;56;43;39;94;75;52;61;41;48;55;45;36;45
2020-03-20;14;41;58;79;43;34;47;83;39;99;59;53;39;38;90;61;49;60;37;49;61;43;38;41
2020-03-20;15;36;56;83;41;35;39;79;38;98;54;46;35;39;88;63;45;52;36;46;58;39;36;41
2020-03-20;16;32;49;74;36;33;35;62;34;96;41;40;31;35;81;55;38;44;33;43;44;35;34;35
2020-03-20;17;27;35;39;28;33;27;42;36;91;36;31;27;33;51;41;30;35;30;30;38;32;36;28
2020-03-20;18;28;30;32;27;37;28;36;38;46;31;27;28;34;33;36;26;28;31;32;36;32;41;30
2020-03-20;19;32;37;28;30;39;33;32;40;35;32;31;33;37;28;37;31;30;35;39;35;38;40;34
2020-03-20;20;34;41;29;37;41;36;34;44;34;37;38;36;39;29;39;37;36;37;39;40;40;42;38
2020-03-20;21;37;44;30;41;44;41;35;46;36;38;38;39;41;35;40;42;38;40;45;43;44;47;43
2020-03-20;22;40;48;34;43;48;42;35;50;39;42;44;42;45;40;43;48;41;41;45;44;47;50;42
2020-03-20;23;42;45;34;40;51;43;34;53;38;44;41;44;48;41;47;44;42;43;46;48;47;52;42
2020-03-20;24;43;47;32;45;52;43;33;53;36;45;43;46;49;40;48;47;40;46;48;49;49;52;47
2020-03-21;1;46;50;33;46;52;46;34;52;36;46;45;48;49;39;48;49;43;47;50;50;51;56;47
2020-03-21;2;49;50;34;49;50;50;36;52;35;47;47;53;48;40;48;47;43;50;52;49;53;54;51
2020-03-21;3;48;52;34;49;52;50;38;55;36;50;48;52;50;41;48;50;45;48;50;51;53;51;48
2020-03-21;4;44;48;37;45;55;47;41;57;38;49;45;49;52;42;49;49;44;45;46;50;49;52;44
2020-03-21;5;43;45;37;42;55;45;38;58;39;45;42;45;55;42;47;45;40;45;44;47;48;52;42
2020-03-21;6;41;43;34;40;52;42;34;55;38;43;40;42;53;40;44;44;39;42;43;45;46;50;41
2020-03-21;7;38;42;31;38;49;41;32;53;37;41;38;39;49;39;43;41;37;37;42;44;44;48;40
2020-03-21;8;39;42;31;39;48;40;34;50;35;41;37;40;47;37;40;41;37;29;42;43;42;48;40
2020-03-21;9;39;43;34;40;47;39;38;49;37;41;37;39;46;36;39;41;37;29;45;42;42;50;42
2020-03-21;10;42;49;37;44;49;43;49;51;45;42;43;44;47;38;42;41;38;34;52;41;46;53;48
2020-03-21;11;49;53;45;49;52;49;51;53;51;47;47;52;49;41;44;49;47;43;55;43;51;56;52
2020-03-21;12;50;56;49;52;55;53;51;54;52;51;51;53;51;48;49;53;49;50;57;50;54;59;54
2020-03-21;13;53;59;48;54;58;54;52;54;53;53;54;55;52;53;54;54;51;53;59;56;57;60;57
2020-03-21;14;58;61;51;57;59;57;54;58;55;56;56;59;54;52;56;57;56;56;61;58;59;63;60
2020-03-21;15;58;62;55;58;61;59;57;59;57;59;58;60;57;54;58;59;58;59;59;61;63;64;58
2020-03-21;16;55;61;57;56;61;56;57;59;59;60;57;56;56;58;61;58;57;54;59;63;61;63;57
2020-03-21;17;55;60;56;55;61;56;57;59;61;60;56;56;56;60;61;57;57;53;59;64;60;62;56
2020-03-21;18;51;58;54;52;58;54;56;59;62;60;54;54;56;59;62;52;55;52;57;63;59;60;54
2020-03-21;19;50;58;54;52;56;52;57;56;59;57;53;53;54;58;60;52;55;50;57;59;57;60;54
2020-03-21;20;50;59;52;54;56;54;56;57;59;57;54;52;54;57;59;56;55;50;54;59;58;60;52
2020-03-21;21;48;58;51;50;56;53;58;57;57;57;53;50;55;55;59;55;55;47;55;60;55;60;52
2020-03-21;22;49;57;51;51;57;51;57;58;60;58;52;51;55;55;59;50;55;48;55;60;55;61;52
2020-03-21;23;52;61;52;57;58;54;55;58;57;57;55;53;56;55;60;56;55;49;55;59;59;61;52
2020-03-21;24;51;60;49;55;58;56;54;58;57;58;56;53;56;55;60;55;54;51;56;59;57;60;53
2020-03-22;1;53;59;48;56;59;55;52;59;54;58;55;55;56;53;59;53;53;52;56;61;58;60;54
2020-03-22;2;53;58;47;55;58;55;53;58;51;56;54;55;55;50;57;56;52;52;55;58;58;59;53
2020-03-22;3;52;56;47;51;57;53;51;57;50;54;52;55;56;49;56;52;50;53;54;56;57;58;51
2020-03-22;4;50;55;45;53;55;52;51;56;50;53;51;52;53;48;54;50;50;50;53;55;55;57;50
2020-03-22;5;48;55;46;50;54;52;51;54;50;52;51;50;52;47;53;50;49;47;51;53;53;55;50
2020-03-22;6;47;54;45;48;53;49;51;54;50;52;50;49;52;47;52;50;48;46;52;53;52;55;49
2020-03-22;7;46;55;46;48;52;48;51;53;50;51;49;49;50;48;52;50;49;45;53;52;51;55;49
2020-03-22;8;46;55;46;49;53;50;52;53;51;51;50;49;50;49;52;52;49;47;52;52;51;55;50
2020-03-22;9;51;57;49;54;53;52;54;54;54;53;52;52;50;51;53;55;51;49;54;54;55;56;52
2020-03-22;10;54;59;50;56;55;54;56;55;55;55;54;56;52;53;55;57;53;52;57;55;58;59;56
2020-03-22;11;56;62;54;58;59;56;55;58;57;57;57;58;54;54;56;n/d;57;56;60;57;60;62;60
2020-03-22;12;59;63;55;60;63;60;59;61;59;61;58;61;57;56;59;57;57;59;63;61;63;65;61
2020-03-22;13;60;65;54;62;66;60;62;65;60;60;60;62;62;58;60;58;58;61;66;62;64;67;63
2020-03-22;14;61;68;58;64;68;62;68;65;60;61;62;65;64;56;61;62;60;62;69;63;66;70;66
2020-03-22;15;63;74;64;68;71;65;69;68;67;65;68;66;65;57;64;65;66;65;74;66;69;73;70
2020-03-22;16;70;77;67;74;74;72;77;71;71;70;73;72;68;64;66;72;72;70;77;68;76;75;74
2020-03-22;17;74;82;73;79;77;76;80;72;77;77;78;76;70;69;70;79;77;75;81;73;81;79;77
2020-03-22;18;76;84;73;81;78;78;80;75;79;79;79;76;73;70;73;79;78;75;82;76;85;82;80
2020-03-22;19;74;82;71;80;76;78;79;71;79;78;77;78;69;70;76;78;76;74;80;78;84;79;75
2020-03-22;20;74;82;70;80;75;77;80;75;78;77;78;77;65;68;78;77;75;74;78;79;84;78;74
2020-03-22;21;77;84;71;82;75;77;81;74;77;78;78;81;70;70;77;76;76;77;75;79;84;75;80
2020-03-22;22;78;84;71;81;73;78;80;71;76;80;81;80;73;73;77;77;77;79;79;81;85;73;80
2020-03-22;23;76;83;71;79;73;77;80;71;78;80;80;80;78;73;76;80;76;77;79;81;84;71;81
2020-03-22;24;75;81;72;78;76;77;77;74;78;80;79;79;77;74;76;78;76;74;78;81;82;74;78
2020-03-23;1;72;78;70;76;71;75;74;71;77;77;76;76;76;74;77;75;72;73;76;80;80;74;74
2020-03-23;2;70;76;69;74;73;73;73;71;75;75;73;73;74;71;75;69;70;70;73;79;78;73;70
2020-03-23;3;69;76;65;72;71;70;72;69;72;74;71;72;70;70;72;71;69;69;74;75;76;70;65
2020-03-23;4;67;74;65;70;69;68;71;68;70;71;69;70;68;68;69;68;66;67;72;74;75;72;61
2020-03-23;5;65;70;63;68;68;65;69;66;69;68;65;68;66;64;68;66;63;63;70;71;73;70;62
2020-03-23;6;62;69;61;66;64;60;68;64;68;65;63;64;64;63;67;n/d;60;60;67;70;70;69;62
2020-03-23;7;61;68;61;64;62;57;66;64;68;64;63;61;62;62;66;61;60;58;68;69;69;68;60
2020-03-23;8;62;70;62;66;66;61;67;64;68;67;67;62;62;65;66;67;64;59;69;70;68;69;65
2020-03-23;9;65;73;63;69;70;66;69;n/d;n/d;70;69;65;61;n/d;66;68;67;63;71;71;70;71;70
2020-03-23;10;68;75;66;72;71;69;70;69;69;71;71;67;66;67;67;72;69;67;75;73;74;74;73
2020-03-23;11;71;78;69;74;75;72;72;72;71;73;73;72;68;67;69;73;71;71;76;74;77;78;75
2020-03-23;12;74;82;72;76;79;73;76;75;75;75;75;73;70;71;71;76;73;72;80;75;79;79;79
2020-03-23;13;75;83;76;80;81;75;79;78;79;79;78;76;71;73;73;75;75;75;83;77;81;82;82
2020-03-23;14;77;87;78;82;84;78;81;80;84;81;80;80;73;77;76;n/d;77;76;84;81;82;84;84
2020-03-23;15;80;89;80;84;86;78;82;82;86;84;81;81;76;81;78;81;78;79;85;84;85;85;85
2020-03-23;16;81;89;81;85;86;80;82;82;88;84;82;82;77;82;81;82;79;81;85;87;87;86;84
2020-03-23;17;80;87;80;83;86;79;81;78;87;79;82;80;76;82;83;80;77;77;84;88;88;83;84
2020-03-23;18;77;83;78;80;82;76;75;73;84;80;78;77;75;79;82;78;73;73;82;86;87;80;81
2020-03-23;19;71;77;73;75;76;70;64;72;80;75;70;70;67;73;79;72;64;71;79;83;82;69;75
2020-03-23;20;68;72;56;67;72;66;63;70;74;69;73;66;53;68;70;67;65;68;79;77;79;66;69
2020-03-23;21;65;70;56;65;73;65;68;66;69;71;71;63;50;64;64;n/d;64;63;76;70;76;68;64
2020-03-23;22;60;73;60;64;64;59;70;62;66;69;68;64;42;64;59;67;62;63;74;71;77;68;66
2020-03-23;23;59;71;60;66;62;60;67;59;66;66;69;64;28;61;59;68;58;64;73;69;76;68;64
2020-03-23;24;59;69;59;65;64;61;64;58;65;65;67;64;12;61;59;68;53;61;70;66;74;66;63
2020-03-24;1;59;68;58;60;60;60;55;58;64;64;63;63;26;58;58;63;55;61;69;60;72;64;50
2020-03-24;2;57;65;54;60;61;59;49;57;62;64;62;61;38;58;58;58;55;60;68;60;71;62;47
2020-03-24;3;54;67;53;57;58;51;51;56;60;61;61;59;39;58;56;60;52;59;67;59;70;61;34
2020-03-24;4;54;65;51;54;57;53;49;53;58;57;60;58;39;55;54;59;51;58;67;60;68;60;41
2020-03-24;5;52;61;52;52;55;47;55;49;56;53;58;54;37;55;53;55;46;53;66;62;67;60;42
2020-03-24;6;47;57;52;48;53;46;51;48;55;49;56;47;29;53;52;54;43;48;66;60;70;61;30
2020-03-24;7;48;57;50;47;53;47;48;49;57;52;55;46;36;55;54;n/d;43;47;65;55;68;60;32
2020-03-24;8;52;65;55;56;54;52;62;52;62;59;60;48;40;58;58;60;53;52;63;58;64;64;50
2020-03-24;9;60;70;60;65;66;59;67;56;69;64;66;56;49;62;62;63;60;56;69;66;68;68;62
2020-03-24;10;64;75;67;70;67;66;72;64;72;70;68;64;54;69;69;68;65;61;74;70;69;72;70
